gender,age,income,days_member,offer_received,offer_viewed,offer_completed,channel_web,channel_email,channel_mobile,channel_social,difficulty,duration,offered_reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,rfm_promo_score,rfm_nonpromo_score,amt_per_test_hour,amt_per_member_day,amt_per_income
1,57,46000.0,3980,4,1,0,4,4,4,2,5.0,5.75,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,34.22,7,22.37,3,11.85,3.33,1.33,0.047927,0.008598,0.000744
0,51,56000.0,2967,5,4,2,3,5,5,4,3.8,5.4,2.2,0.6,0.35,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.375,0.5,7,40.94,7,40.94,0,0.0,3.67,0.0,0.057339,0.013798,0.000731
0,64,37000.0,2899,5,5,3,4,5,5,4,8.0,6.8,6.4,2.4,0.33399999999999996,4.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.8200000000000001,0.85,0.0,7,51.37,5,37.02,2,14.35,1.33,2.0,0.071947,0.01772,0.001388
1,71,57000.0,3163,4,3,1,4,4,3,2,7.5,6.0,3.75,0.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12,30.14,9,25.14,3,5.0,2.67,2.0,0.042213,0.009529,0.000529
0,64,66000.0,3081,4,4,3,2,4,4,3,7.5,5.5,5.5,3.0,0.615,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.75,4,50.35,4,50.35,0,0.0,2.33,0.0,0.070518,0.016342,0.000763
1,83,46000.0,2800,5,5,1,3,5,5,5,5.4,5.4,4.6,0.0,0.184,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.92,5,16.77,3,8.45,2,8.32,1.0,1.33,0.023487,0.005989,0.000365
1,26,71000.0,2847,5,3,0,3,5,5,3,6.4,6.2,4.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.8,4,13.8,0,0.0,2.67,0.0,0.019328,0.004847,0.000194
0,29,58000.0,2747,5,4,1,3,5,5,5,6.8,6.8,3.6,0.6,0.122,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.305,0.0,12,30.48,11,29.24,1,1.24,3.0,3.67,0.042689,0.011096,0.000526
1,43,70000.0,2934,4,3,0,4,4,3,2,9.25,7.25,4.5,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.03,1,2.03,0,0.0,2.67,0.0,0.002843,0.000692,2.9e-05
0,89,65000.0,2813,4,4,4,2,4,4,3,7.5,6.75,3.5,3.5,0.635,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.79,1.0,0.75,7,124.82,5,81.55,2,43.27,2.67,3.67,0.174818,0.044373,0.00192
0,49,79000.0,2689,5,5,1,5,5,4,2,8.4,6.6,4.6,1.0,0.15,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.75,0.0,0.0,2,24.93,2,24.93,0,0.0,2.0,0.0,0.034916,0.009271,0.000316
1,79,67000.0,3379,4,3,3,2,4,4,3,6.25,5.75,6.25,6.25,0.6950000000000001,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.815,0.0,0.0,18,317.03,16,292.67,2,24.36,2.0,3.33,0.44402,0.093824,0.004732
0,55,94000.0,2903,5,5,2,3,5,5,4,5.4,6.2,3.0,0.4,0.3,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.75,0.75,8,195.35,6,157.36,2,37.99,2.33,2.0,0.273599,0.067292,0.002078
1,55,66000.0,2855,5,3,2,3,5,5,2,4.0,5.2,4.0,2.0,0.392,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.48,0.0,0.3333333333333333,19,272.23,13,189.44,6,82.79,3.0,2.33,0.381275,0.095352,0.004125
1,45,31000.0,2912,4,3,0,3,4,3,3,8.75,5.75,5.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16.46,4,12.65,1,3.81,2.67,1.67,0.023053,0.005652,0.000531
1,52,30000.0,2797,4,2,0,4,4,3,2,7.5,6.0,3.75,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9.8,4,6.46,1,3.34,3.33,3.0,0.013725,0.003504,0.000327
1,39,55000.0,3463,4,3,2,4,4,4,3,7.5,5.5,7.5,5.0,0.5,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,156.54,8,144.28,1,12.26,4.33,4.0,0.219244,0.045204,0.002846
1,77,69000.0,2644,4,2,0,2,4,3,3,7.5,5.25,3.75,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,60.25,1,25.73,2,34.52,3.33,3.67,0.084384,0.022787,0.000873
1,66,60000.0,2637,5,3,2,3,5,5,3,6.4,6.2,4.0,0.6,0.23600000000000004,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.68,0.5,6,30.9,5,26.46,1,4.44,3.0,3.0,0.043277,0.011718,0.000515
0,69,87000.0,2922,4,4,2,4,4,3,2,8.75,6.75,5.0,2.5,0.225,2.0,1.0,0.0,2.0,1.0,0.0,1.5,0.0,0.0,0.825,0.0,0.0,2,53.21,2,53.21,0,0.0,5.0,0.0,0.074524,0.01821,0.000612
1,74,53000.0,4056,2,2,1,1,2,2,2,10.0,8.5,6.0,1.0,0.21,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.42,0.0,4,55.13,2,29.29,2,25.84,4.0,2.0,0.077213,0.013592,0.00104
0,75,87000.0,2634,5,5,4,5,5,4,3,10.4,7.8,3.4,2.4,0.4640000000000001,1.0,4.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,2.32,0.0,5,114.7,4,97.36,1,17.34,5.0,3.67,0.160644,0.043546,0.001318
0,59,85000.0,3671,6,5,3,5,6,6,4,7.0,6.5,2.3333333333333335,1.1666666666666667,0.39666666666666667,1.0,3.0,1.0,1.0,2.5,1.0,1.0,1.0,1.0,0.65,0.9,0.83,7,193.1,7,193.1,0,0.0,4.67,0.0,0.270448,0.052601,0.002272
1,47,66000.0,4289,3,3,2,2,3,3,1,6.666666666666667,6.0,4.0,4.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,5,74.17,4,60.63,1,13.54,2.0,4.33,0.10388,0.017293,0.001124
1,20,69000.0,2679,4,2,0,4,4,3,2,9.25,7.25,4.5,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.87,1,0.87,0,0.0,3.33,0.0,0.001218,0.000325,1.3e-05
1,60,108000.0,3076,4,4,2,3,4,4,3,5.5,6.75,2.5,1.75,0.4225,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.71,0.98,0.0,4,127.28,4,127.28,0,0.0,5.0,0.0,0.178263,0.041378,0.001179
1,65,61000.0,2753,5,2,2,5,5,5,3,4.8,6.4,1.6,1.0,0.166,0.0,2.0,1.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.615,0.0,6,24.0,5,22.63,1,1.37,2.33,2.0,0.033613,0.008718,0.000393
1,33,43000.0,3812,4,1,1,4,4,2,1,15.0,9.25,3.5,0.5,0.02,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,8,19.78,8,19.78,0,0.0,1.67,0.0,0.027703,0.005189,0.00046
0,39,67000.0,2841,5,5,3,4,5,5,2,2.0,5.0,0.4,0.0,0.55,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.4166666666666665,11,562.77,10,552.47,1,10.3,2.33,4.33,0.788193,0.198089,0.0084
1,49,59000.0,2674,3,2,1,3,3,3,1,5.0,5.333333333333333,2.3333333333333335,1.6666666666666667,0.03333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,6,38.26,5,23.2,1,15.06,3.33,1.67,0.053585,0.014308,0.000648
1,68,58000.0,2789,5,5,1,3,5,4,4,9.4,7.4,4.0,0.0,0.15,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,2,17.19,2,17.19,0,0.0,3.67,0.0,0.024076,0.006163,0.000296
1,42,80000.0,3152,3,3,1,2,3,3,2,3.3333333333333335,4.0,3.3333333333333335,3.3333333333333335,0.13333333333333333,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.4,0.0,0.0,3,53.74,2,32.76,1,20.98,2.0,4.33,0.075266,0.017049,0.000672
1,72,33000.0,2675,6,3,0,6,6,5,3,10.0,7.333333333333333,4.833333333333333,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8.14,5,8.14,0,0.0,1.67,0.0,0.011401,0.003043,0.000247
0,18,49000.0,3048,5,3,2,5,5,4,2,9.8,7.6,3.6,1.2,0.2,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,10,30.47,10,30.47,0,0.0,1.67,0.0,0.042675,0.009997,0.000622
0,32,42000.0,2648,2,1,0,2,2,2,1,5.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,71.19,5,54.22,2,16.97,3.67,1.33,0.099706,0.026884,0.001695
1,67,50000.0,2952,5,5,1,4,5,5,3,5.4,5.2,3.0,0.6,0.16399999999999998,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.82,0.0,3,33.07,2,19.33,1,13.74,2.67,2.67,0.046317,0.011203,0.000661
1,52,42000.0,2642,5,2,1,4,5,2,2,13.4,8.0,3.6,0.0,0.2,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,5.4,3,5.4,0,0.0,2.33,0.0,0.007563,0.002044,0.000129
1,38,64000.0,2900,3,2,2,1,3,3,2,8.333333333333334,7.0,8.333333333333334,6.666666666666667,0.4166666666666667,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.625,0.0,0.0,9,150.94,8,134.65,1,16.29,1.67,3.33,0.211401,0.052048,0.002358
0,60,77000.0,2752,6,5,4,5,6,6,5,9.5,7.666666666666667,4.833333333333333,2.8333333333333335,0.5266666666666667,2.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.82,1.4900000000000002,0.0,5,106.91,4,74.64,1,32.27,3.67,3.33,0.149734,0.038848,0.001388
0,62,77000.0,2836,5,3,1,5,5,5,3,6.0,6.2,4.4,2.0,0.12,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,2,33.46,1,20.76,1,12.7,4.33,4.33,0.046863,0.011798,0.000435
0,55,51000.0,2638,4,4,2,3,4,3,1,8.75,6.75,3.0,1.25,0.3425,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.79,0.0,0.58,2,25.9,2,25.9,0,0.0,1.67,0.0,0.036275,0.009818,0.000508
1,22,63000.0,2709,5,5,0,3,5,5,5,7.0,6.0,5.4,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,19.8,5,17.96,1,1.84,3.33,2.0,0.027731,0.007309,0.000314
1,34,41000.0,2852,4,2,2,4,4,3,2,12.5,8.0,4.75,3.0,0.2625,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.45,0.6,0.0,11,118.41,7,79.52,4,38.89,4.0,2.0,0.16584,0.041518,0.002888
1,46,60000.0,3940,5,4,2,4,5,5,4,7.0,6.8,5.4,1.4,0.254,3.0,1.0,0.0,2.0,1.0,0.0,0.5,1.0,0.0,0.175,0.92,0.0,26,105.58,25,103.61,1,1.97,1.33,3.67,0.147871,0.026797,0.00176
1,85,67000.0,2620,3,2,1,3,3,2,2,12.333333333333334,9.0,3.3333333333333335,1.0,0.14333333333333334,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.43,0.0,5,22.18,5,22.18,0,0.0,3.67,0.0,0.031064,0.008466,0.000331
0,51,85000.0,3117,5,3,1,4,5,4,2,6.4,6.2,2.6,0.0,0.15,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.75,8,180.0,6,135.35,2,44.65,4.0,2.33,0.252101,0.057748,0.002118
0,53,85000.0,3440,5,4,3,3,5,4,3,9.0,7.4,4.4,1.4,0.446,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.98,1.0,8,177.09,8,177.09,0,0.0,2.0,0.0,0.248025,0.05148,0.002083
1,51,92000.0,3335,5,5,5,5,5,4,4,10.0,8.0,3.8,3.8,0.75,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.7250000000000001,1.54,0.0,15,330.92,14,300.41,1,30.51,2.0,4.0,0.463473,0.099226,0.003597
1,48,44000.0,3771,5,4,2,4,5,4,3,11.4,7.2,6.0,1.0,0.164,2.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.8200000000000001,0.0,18,58.18,16,52.71,2,5.47,2.33,2.67,0.081485,0.015428,0.001322
1,52,72000.0,2671,6,6,3,4,6,4,2,9.166666666666666,6.666666666666667,2.8333333333333335,2.0,0.2916666666666667,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,0.0,1.0,0.59,0.0,3,66.05,3,66.05,0,0.0,4.67,0.0,0.092507,0.024729,0.000917
1,62,53000.0,3493,4,3,2,2,4,4,2,7.5,6.25,5.5,2.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,10,125.56,8,104.84,2,20.72,3.33,2.33,0.175854,0.035946,0.002369
1,42,62000.0,2743,5,2,0,5,5,4,2,10.0,8.2,2.2,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12.12,4,12.12,0,0.0,2.67,0.0,0.016975,0.004419,0.000195
1,55,65000.0,2894,3,3,1,2,3,3,2,6.666666666666667,5.333333333333333,6.666666666666667,0.0,0.25,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,7,16.69,4,9.12,3,7.57,2.67,2.0,0.023375,0.005767,0.000257
0,27,50000.0,3665,4,4,2,3,4,4,4,6.25,4.5,6.25,2.5,0.345,2.0,0.0,1.0,2.0,0.0,1.0,0.5,0.0,1.0,0.4,0.0,0.58,8,89.78,8,89.78,0,0.0,3.33,0.0,0.125742,0.024497,0.001796
1,68,107000.0,2677,5,2,1,5,5,3,2,11.4,8.2,3.0,0.6,0.186,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.93,0.0,8,253.72,8,253.72,0,0.0,3.67,0.0,0.35535,0.094778,0.002371
0,74,83000.0,2838,2,1,0,2,2,2,1,5.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.69,1,25.69,0,0.0,4.33,0.0,0.03598,0.009052,0.00031
1,77,66000.0,4004,6,3,3,6,6,3,2,14.5,9.0,3.6666666666666665,1.6666666666666667,0.3183333333333333,0.0,4.0,0.0,0.0,2.333333333333333,0.0,0.0,2.333333333333333,0.0,0.0,1.5099999999999998,0.0,26,87.13,26,87.13,0,0.0,1.33,0.0,0.122031,0.021761,0.00132
1,35,72000.0,2809,5,3,2,5,5,4,3,10.0,6.4,5.4,2.0,0.32,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,14,261.56,13,244.26,1,17.3,4.0,3.67,0.366331,0.093115,0.003633
0,50,69000.0,2880,5,5,5,3,5,5,3,6.0,6.2,2.8,2.8,0.518,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.61,1.42,0.56,10,184.96,9,167.09,1,17.87,2.0,3.0,0.259048,0.064222,0.002681
1,45,94000.0,3623,5,5,4,4,5,3,1,10.0,7.0,4.0,4.0,0.732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.82,0.92,0.5,6,162.91,6,162.91,0,0.0,3.33,0.0,0.228165,0.044965,0.001733
1,82,87000.0,3192,2,2,2,2,2,2,0,0.0,4.0,0.0,0.0,0.7849999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7849999999999999,8,155.64,3,61.52,5,94.12,4.0,3.33,0.217983,0.048759,0.001789
1,40,57000.0,4297,4,4,3,3,4,4,2,1.75,4.5,0.75,0.75,0.5325,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.25,0.94,4,79.95,4,79.95,0,0.0,3.33,0.0,0.111975,0.018606,0.001403
1,66,34000.0,2659,3,2,0,2,3,3,2,3.3333333333333335,5.0,3.3333333333333335,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10.6,2,6.22,2,4.38,3.33,2.33,0.014846,0.003986,0.000312
1,52,63000.0,2726,3,2,0,3,3,3,2,5.666666666666667,7.0,1.6666666666666667,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.18,2,6.18,0,0.0,3.67,0.0,0.008655,0.002267,9.8e-05
0,57,89000.0,3469,5,3,2,4,5,4,4,10.8,8.2,4.6,1.0,0.31799999999999995,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,1.145,0.0,9,226.68,9,226.68,0,0.0,3.33,0.0,0.317479,0.065344,0.002547
1,68,69000.0,3377,4,3,3,3,4,1,1,15.0,8.25,3.75,2.5,0.485,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.48,0.5,9,143.03,8,129.56,1,13.47,3.0,1.67,0.200322,0.042354,0.002073
1,21,52000.0,2765,4,3,2,4,4,3,2,9.25,7.25,4.5,2.5,0.41000000000000003,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.6400000000000001,0.0,0.0,5,13.98,4,10.8,1,3.18,3.67,1.0,0.01958,0.005056,0.000269
1,61,44000.0,2965,6,3,1,6,6,6,3,8.166666666666666,7.5,2.8333333333333335,0.5,0.09000000000000001,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.27,0.0,8,17.7,8,17.7,0,0.0,2.33,0.0,0.02479,0.00597,0.000402
0,58,54000.0,2751,5,2,0,5,5,3,2,14.0,8.4,4.8,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21.5,6,21.5,0,0.0,3.67,0.0,0.030112,0.007815,0.000398
0,67,54000.0,2662,4,3,0,2,4,4,3,6.25,5.5,4.25,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,17.38,5,10.62,2,6.76,1.0,2.0,0.024342,0.006529,0.000322
1,24,61000.0,3149,5,2,1,5,5,4,2,9.0,6.2,4.4,1.0,0.09,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,0.0,10,155.42,7,109.58,3,45.84,3.0,2.0,0.217675,0.049355,0.002548
1,26,35000.0,2871,5,3,0,5,5,4,3,10.0,7.4,3.8,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10.1,4,10.1,0,0.0,2.33,0.0,0.014146,0.003518,0.000289
0,71,105000.0,2851,4,3,2,4,4,3,2,10.5,7.25,3.75,2.0,0.35750000000000004,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.5,0.93,0.0,9,212.27,7,167.24,2,45.03,2.33,3.0,0.297297,0.074455,0.002022
0,69,64000.0,2846,5,4,4,4,5,5,1,6.0,6.4,4.4,3.4,0.6220000000000001,2.0,1.0,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.145,1.0,0.5,9,146.49,9,146.49,0,0.0,2.33,0.0,0.205168,0.051472,0.002289
1,81,93000.0,2704,6,6,0,5,6,5,4,8.333333333333334,7.0,3.1666666666666665,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,62,73000.0,3462,5,4,4,3,5,5,2,4.0,5.6,4.0,4.0,0.604,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.7,0.0,0.62,11,232.19,10,217.01,1,15.18,4.0,4.0,0.325196,0.067068,0.003181
1,38,74000.0,3002,1,1,1,1,1,1,1,10.0,10.0,2.0,2.0,0.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.95,0.0,8,796.77,3,681.87,5,114.9,5.0,3.0,1.115924,0.265413,0.010767
1,61,82000.0,2923,3,1,0,2,3,2,1,8.333333333333334,6.666666666666667,3.3333333333333335,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,62.65,3,62.65,0,0.0,4.33,0.0,0.087745,0.021433,0.000764
0,52,92000.0,2971,4,4,2,3,4,3,3,11.25,6.75,7.5,3.75,0.2025,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.43,0.38,0.0,1,23.59,1,23.59,0,0.0,4.67,0.0,0.033039,0.00794,0.000256
1,50,70000.0,2833,4,4,4,4,4,4,3,5.0,6.0,3.0,3.0,0.9125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9,1.0,10,218.67,9,203.81,1,14.86,3.33,2.0,0.306261,0.077187,0.003124
1,54,118000.0,3145,5,5,3,2,5,5,5,7.0,5.4,7.0,6.0,0.44399999999999995,3.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.31,0.0,0.0,7,185.61,7,185.61,0,0.0,3.67,0.0,0.259958,0.059017,0.001573
0,75,109000.0,2705,2,2,2,2,2,2,1,5.0,6.0,5.0,5.0,0.565,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.13,0.0,0.0,2,37.04,2,37.04,0,0.0,4.33,0.0,0.051877,0.013693,0.00034
1,82,73000.0,2749,6,3,1,5,6,4,2,10.333333333333334,7.5,4.666666666666667,0.5,0.14833333333333334,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.89,0.0,8,36.3,8,36.3,0,0.0,3.67,0.0,0.05084,0.013205,0.000497
1,64,38000.0,2626,6,3,0,6,6,6,2,5.333333333333333,6.5,2.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5,10.54,5,10.54,0,0.0,2.67,0.0,0.014762,0.004014,0.000277
0,54,99000.0,3644,6,5,3,5,6,6,3,3.6666666666666665,5.166666666666667,3.0,2.1666666666666665,0.47500000000000003,2.0,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.89,0.96,0.3333333333333333,7,163.18,6,138.54,1,24.64,2.33,2.67,0.228543,0.04478,0.001648
1,82,72000.0,2819,4,2,2,4,4,3,2,10.0,8.0,4.25,1.75,0.275,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.85,0.25,0.0,3,16.43,3,16.43,0,0.0,3.67,0.0,0.023011,0.005828,0.000228
1,90,45000.0,2698,4,2,0,4,4,4,2,6.25,7.75,2.25,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10.76,5,10.76,0,0.0,2.0,0.0,0.01507,0.003988,0.000239
0,34,67000.0,2720,5,3,0,3,5,5,3,4.4,5.6,3.6,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.06,3,11.99,4,7.07,3.67,2.33,0.026695,0.007007,0.000284
1,44,53000.0,2628,3,3,2,3,3,3,2,5.0,4.666666666666667,5.0,3.3333333333333335,0.6,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.8,0.0,1.0,6,69.32,4,50.96,2,18.36,2.33,3.67,0.097087,0.026377,0.001308
0,79,106000.0,2635,4,2,0,3,4,2,2,11.75,7.5,3.25,0.0,0.0,0.0,2.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,58,95000.0,3192,5,2,2,4,5,4,2,8.0,6.0,5.0,4.0,0.386,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.9300000000000002,0.0,0.0,11,321.03,10,295.43,1,25.6,4.0,5.0,0.449622,0.100573,0.003379
0,47,74000.0,3553,3,2,1,1,3,3,2,5.0,5.666666666666667,5.0,0.0,0.3066666666666667,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.92,14,254.69,13,238.97,1,15.72,2.0,4.67,0.356709,0.071683,0.003442
0,60,59000.0,2871,6,3,0,4,6,6,3,5.0,5.5,3.6666666666666665,0.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,24.6,7,24.6,0,0.0,2.0,0.0,0.034454,0.008568,0.000417
1,83,54000.0,2973,4,3,2,3,4,4,3,3.75,5.5,1.75,0.5,0.455,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9,0.92,13,164.79,7,104.12,6,60.67,2.0,1.67,0.230798,0.055429,0.003052
0,74,103000.0,2690,6,3,0,6,6,6,3,8.166666666666666,6.666666666666667,4.166666666666667,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,89,101000.0,3663,4,1,1,2,4,4,3,1.75,4.25,0.75,0.75,0.25,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,160.52,2,63.78,3,96.74,4.33,2.67,0.224818,0.043822,0.001589
1,68,62000.0,3493,4,4,4,4,4,4,4,8.0,8.0,3.0,3.0,0.7474999999999999,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.5,1.6549999999999998,0.0,9,142.3,9,142.3,0,0.0,1.67,0.0,0.1993,0.040739,0.002295
0,63,110000.0,2861,5,2,2,5,5,4,2,10.0,7.8,3.8,1.4,0.396,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.98,0.0,5,102.67,5,102.67,0,0.0,3.0,0.0,0.143796,0.035886,0.000933
